Timestamp,Current,Voltage,Power,kWh per Minute,Cost per Minute
2023-12-02 09:14:41,0,240.0,0.0,0.0,0.0
2023-12-02 09:14:57,0,240.0,0.0,0.0,0.0
2023-12-02 09:15:42,0,240.0,0.0,0.0,0.0
2023-12-02 09:15:58,0,240.0,0.0,0.0,0.0
2023-12-02 09:16:43,0,240.0,0.0,0.0,0.0
2023-12-02 09:16:59,0,240.0,0.0,0.0,0.0
2023-12-02 09:17:31,0,240.0,0.0,0.0,0.0
2023-12-02 09:18:00,0,240.0,0.0,0.0,0.0
2023-12-02 09:18:32,0,240.0,0.0,0.0,0.0
2023-12-02 09:19:01,0,240.0,0.0,0.0,0.0
2023-12-02 09:19:33,0,240.0,0.0,0.0,0.0
2023-12-02 09:20:01,0,240.0,0.0,0.0,0.0
2023-12-02 09:20:34,0,240.0,0.0,0.0,0.0
2023-12-02 09:21:01,0,240.0,0.0,0.0,0.0
2023-12-02 09:21:35,0,240.0,0.0,0.0,0.0
2023-12-02 09:22:01,0,240.0,0.0,0.0,0.0
2023-12-02 09:22:36,0,240.0,0.0,0.0,0.0
2023-12-02 09:23:01,0,240.0,0.0,0.0,0.0
2023-12-02 09:23:31,0,240.0,0.0,0.0,0.0
2023-12-02 09:23:46,0,240.0,0.0,0.0,0.0
2023-12-02 09:24:32,0,240.0,0.0,0.0,0.0
2023-12-02 12:01:02,0,240.0,0.0,0.0,0.0
2023-12-02 12:02:01,0,240.0,0.0,0.0,0.0
2023-12-02 12:02:01,0,240.0,0.0,0.0,0.0
2023-12-02 12:02:31,0,240.0,0.0,0.0,0.0
2023-12-02 12:02:32,0,240.0,0.0,0.0,0.0
2023-12-02 12:03:01,0,240.0,0.0,0.0,0.0
2023-12-02 12:03:01,0,240.0,0.0,0.0,0.0
2023-12-02 12:03:31,0,240.0,0.0,0.0,0.0
2023-12-02 12:03:33,0,240.0,0.0,0.0,0.0
2023-12-02 12:03:56,0,240.0,0.0,0.0,0.0
2023-12-02 12:04:01,0,240.0,0.0,0.0,0.0
2023-12-02 12:04:01,0,240.0,0.0,0.0,0.0
2023-12-02 12:04:31,0,240.0,0.0,0.0,0.0
2023-12-02 12:04:33,0,240.0,0.0,0.0,0.0
2023-12-02 12:04:55,0,240.0,0.0,0.0,0.0
2023-12-02 12:05:01,0,240.0,0.0,0.0,0.0
2023-12-02 12:05:01,0,240.0,0.0,0.0,0.0
2023-12-02 12:05:32,0,240.0,0.0,0.0,0.0
2023-12-02 12:05:33,0,240.0,0.0,0.0,0.0
2023-12-02 12:05:56,0,240.0,0.0,0.0,0.0
2023-12-02 12:06:01,0,240.0,0.0,0.0,0.0
2023-12-02 12:06:01,0,240.0,0.0,0.0,0.0
2023-12-02 12:06:32,0,240.0,0.0,0.0,0.0
2023-12-02 12:06:33,0,240.0,0.0,0.0,0.0
2023-12-02 12:06:56,0,240.0,0.0,0.0,0.0
2023-12-02 12:07:01,0,240.0,0.0,0.0,0.0
2023-12-02 12:07:01,0,240.0,0.0,0.0,0.0
2023-12-02 12:07:32,0,240.0,0.0,0.0,0.0
2023-12-02 12:07:34,0,240.0,0.0,0.0,0.0
2023-12-02 12:07:55,0,240.0,0.0,0.0,0.0
2023-12-02 12:08:01,0,240.0,0.0,0.0,0.0
2023-12-02 12:08:01,0,240.0,0.0,0.0,0.0
2023-12-02 12:08:31,0,240.0,0.0,0.0,0.0
2023-12-02 12:08:32,0,240.0,0.0,0.0,0.0
2023-12-02 12:08:34,0,240.0,0.0,0.0,0.0
2023-12-02 12:08:46,0,240.0,0.0,0.0,0.0
2023-12-02 12:08:56,0,240.0,0.0,0.0,0.0
2023-12-02 12:09:31,0,240.0,0.0,0.0,0.0
2023-12-02 12:09:33,0,240.0,0.0,0.0,0.0
2023-12-02 12:09:34,0,240.0,0.0,0.0,0.0
2023-12-02 12:09:47,0,240.0,0.0,0.0,0.0
2023-12-02 12:09:57,0,240.0,0.0,0.0,0.0
2023-12-02 12:10:32,0,240.0,0.0,0.0,0.0
2023-12-02 12:10:33,0,240.0,0.0,0.0,0.0
2023-12-02 12:10:34,0,240.0,0.0,0.0,0.0
2023-12-02 12:10:48,0,240.0,0.0,0.0,0.0
2023-12-02 12:10:58,0,240.0,0.0,0.0,0.0
2023-12-02 12:11:31,0,240.0,0.0,0.0,0.0
2023-12-02 12:11:33,0,240.0,0.0,0.0,0.0
2023-12-02 12:11:35,0,240.0,0.0,0.0,0.0
2023-12-02 12:11:49,0,240.0,0.0,0.0,0.0
2023-12-02 12:11:59,0,240.0,0.0,0.0,0.0
2023-12-02 12:12:31,0,240.0,0.0,0.0,0.0
2023-12-02 12:12:33,0,240.0,0.0,0.0,0.0
2023-12-02 12:12:35,0,240.0,0.0,0.0,0.0
2023-12-02 12:12:50,0,240.0,0.0,0.0,0.0
2023-12-02 12:13:00,0,240.0,0.0,0.0,0.0
2023-12-02 12:13:31,0,240.0,0.0,0.0,0.0
2023-12-02 12:13:34,0,240.0,0.0,0.0,0.0
2023-12-02 12:13:35,0,240.0,0.0,0.0,0.0
2023-12-02 12:13:51,0,240.0,0.0,0.0,0.0
2023-12-02 12:14:01,0,240.0,0.0,0.0,0.0
2023-12-02 12:14:31,0,240.0,0.0,0.0,0.0
2023-12-02 12:14:34,0,240.0,0.0,0.0,0.0
2023-12-02 12:14:35,0,240.0,0.0,0.0,0.0
2023-12-02 12:14:52,0,240.0,0.0,0.0,0.0
2023-12-02 12:14:55,0,240.0,0.0,0.0,0.0
2023-12-02 12:15:32,0,240.0,0.0,0.0,0.0
2023-12-02 12:15:34,0,240.0,0.0,0.0,0.0
2023-12-02 12:15:36,0,240.0,0.0,0.0,0.0
2023-12-02 12:15:53,0,240.0,0.0,0.0,0.0
2023-12-02 12:15:55,0,240.0,0.0,0.0,0.0
2023-12-02 12:16:31,0,240.0,0.0,0.0,0.0
2023-12-02 12:16:34,0,240.0,0.0,0.0,0.0
2023-12-02 12:16:36,0,240.0,0.0,0.0,0.0
2023-12-02 12:16:46,0,240.0,0.0,0.0,0.0
2023-12-02 12:16:56,0,240.0,0.0,0.0,0.0
2023-12-02 12:17:32,0,240.0,0.0,0.0,0.0
2023-12-02 12:17:35,0,240.0,0.0,0.0,0.0
2023-12-02 12:17:36,0,240.0,0.0,0.0,0.0
2023-12-02 12:17:47,0,240.0,0.0,0.0,0.0
2023-12-02 12:17:57,0,240.0,0.0,0.0,0.0
2023-12-02 12:18:33,0,240.0,0.0,0.0,0.0
2023-12-02 12:18:35,0,240.0,0.0,0.0,0.0
2023-12-02 12:18:37,0,240.0,0.0,0.0,0.0
2023-12-02 12:18:48,0,240.0,0.0,0.0,0.0
2023-12-02 12:18:58,0,240.0,0.0,0.0,0.0
2023-12-02 12:19:34,0,240.0,0.0,0.0,0.0
2023-12-02 12:19:35,0,240.0,0.0,0.0,0.0
2023-12-02 12:19:37,0,240.0,0.0,0.0,0.0
2023-12-02 12:19:49,0,240.0,0.0,0.0,0.0
2023-12-02 12:19:59,0,240.0,0.0,0.0,0.0
2023-12-02 12:20:35,0,240.0,0.0,0.0,0.0
2023-12-02 12:20:35,0,240.0,0.0,0.0,0.0
2023-12-02 12:20:37,0,240.0,0.0,0.0,0.0
2023-12-02 12:20:50,0,240.0,0.0,0.0,0.0
2023-12-02 12:20:56,0,240.0,0.0,0.0,0.0
2023-12-02 12:21:36,0,240.0,0.0,0.0,0.0
2023-12-02 12:21:36,0,240.0,0.0,0.0,0.0
2023-12-02 12:21:37,0,240.0,0.0,0.0,0.0
2023-12-02 12:21:51,0,240.0,0.0,0.0,0.0
2023-12-02 12:21:56,0,240.0,0.0,0.0,0.0
2023-12-02 12:22:36,0,240.0,0.0,0.0,0.0
2023-12-02 12:22:37,0,240.0,0.0,0.0,0.0
2023-12-02 12:22:38,0,240.0,0.0,0.0,0.0
2023-12-02 12:22:52,0,240.0,0.0,0.0,0.0
2023-12-02 12:22:57,0,240.0,0.0,0.0,0.0
2023-12-02 12:23:37,0,240.0,0.0,0.0,0.0
2023-12-02 12:23:38,0,240.0,0.0,0.0,0.0
2023-12-02 12:23:39,0,240.0,0.0,0.0,0.0
2023-12-02 12:23:53,0,240.0,0.0,0.0,0.0
2023-12-02 12:24:01,0,240.0,0.0,0.0,0.0
2023-12-02 12:24:37,0,240.0,0.0,0.0,0.0
2023-12-02 12:24:39,0,240.0,0.0,0.0,0.0
2023-12-02 12:24:39,0,240.0,0.0,0.0,0.0
2023-12-02 12:24:54,0,240.0,0.0,0.0,0.0
2023-12-02 12:24:56,0,240.0,0.0,0.0,0.0
2023-12-02 12:25:37,0,240.0,0.0,0.0,0.0
2023-12-02 12:25:40,0,240.0,0.0,0.0,0.0
2023-12-02 12:25:41,0,240.0,0.0,0.0,0.0
2023-12-02 12:25:55,0,240.0,0.0,0.0,0.0
2023-12-02 12:25:57,0,240.0,0.0,0.0,0.0
2023-12-02 12:26:37,0,240.0,0.0,0.0,0.0
2023-12-02 12:26:40,0,240.0,0.0,0.0,0.0
2023-12-02 12:26:41,0,240.0,0.0,0.0,0.0
2023-12-02 12:26:56,0,240.0,0.0,0.0,0.0
2023-12-02 12:26:58,0,240.0,0.0,0.0,0.0
2023-12-02 12:27:38,0,240.0,0.0,0.0,0.0
2023-12-02 12:27:40,0,240.0,0.0,0.0,0.0
2023-12-02 12:27:42,0,240.0,0.0,0.0,0.0
2023-12-02 12:27:57,0,240.0,0.0,0.0,0.0
2023-12-02 12:27:59,0,240.0,0.0,0.0,0.0
2023-12-02 12:28:38,0,240.0,0.0,0.0,0.0
2023-12-02 12:28:40,0,240.0,0.0,0.0,0.0
2023-12-02 12:28:43,0,240.0,0.0,0.0,0.0
2023-12-02 12:28:56,0,240.0,0.0,0.0,0.0
2023-12-02 12:28:58,0,240.0,0.0,0.0,0.0
2023-12-02 12:29:38,0,240.0,0.0,0.0,0.0
2023-12-02 12:29:41,0,240.0,0.0,0.0,0.0
2023-12-02 12:29:44,0,240.0,0.0,0.0,0.0
2023-12-02 12:29:56,0,240.0,0.0,0.0,0.0
2023-12-02 12:29:59,0,240.0,0.0,0.0,0.0
2023-12-02 12:30:38,0,240.0,0.0,0.0,0.0
2023-12-02 12:30:41,0,240.0,0.0,0.0,0.0
2023-12-02 12:30:45,0,240.0,0.0,0.0,0.0
2023-12-02 12:30:57,0,240.0,0.0,0.0,0.0
2023-12-02 12:31:00,0,240.0,0.0,0.0,0.0
2023-12-02 12:31:39,0,240.0,0.0,0.0,0.0
2023-12-02 12:31:41,0,240.0,0.0,0.0,0.0
2023-12-02 12:31:46,0,240.0,0.0,0.0,0.0
2023-12-02 12:31:56,0,240.0,0.0,0.0,0.0
2023-12-02 12:32:01,0,240.0,0.0,0.0,0.0
2023-12-02 12:32:39,0,240.0,0.0,0.0,0.0
2023-12-02 12:32:41,0,240.0,0.0,0.0,0.0
2023-12-02 12:32:47,0,240.0,0.0,0.0,0.0
2023-12-02 12:32:57,0,240.0,0.0,0.0,0.0
2023-12-02 12:33:01,0,240.0,0.0,0.0,0.0
2023-12-02 12:33:39,0,240.0,0.0,0.0,0.0
2023-12-02 12:33:42,0,240.0,0.0,0.0,0.0
2023-12-02 12:33:48,0,240.0,0.0,0.0,0.0
2023-12-02 12:33:56,0,240.0,0.0,0.0,0.0
2023-12-02 12:34:01,0,240.0,0.0,0.0,0.0
2023-12-02 12:34:10,0,240.0,0.0,0.0,0.0
2023-12-02 12:34:39,0,240.0,0.0,0.0,0.0
2023-12-02 12:34:49,0,240.0,0.0,0.0,0.0
2023-12-02 12:34:57,0,240.0,0.0,0.0,0.0
2023-12-02 12:35:01,0,240.0,0.0,0.0,0.0
2023-12-02 12:35:10,0,240.0,0.0,0.0,0.0
2023-12-02 12:35:40,0,240.0,0.0,0.0,0.0
2023-12-02 12:35:50,0,240.0,0.0,0.0,0.0
2023-12-02 12:35:58,0,240.0,0.0,0.0,0.0
2023-12-02 12:36:01,0,240.0,0.0,0.0,0.0
2023-12-02 12:36:10,0,240.0,0.0,0.0,0.0
2023-12-02 12:36:40,0,240.0,0.0,0.0,0.0
2023-12-02 12:36:51,0,240.0,0.0,0.0,0.0
2023-12-02 12:36:59,0,240.0,0.0,0.0,0.0
2023-12-02 12:37:01,0,240.0,0.0,0.0,0.0
2023-12-02 12:37:11,0,240.0,0.0,0.0,0.0
2023-12-02 12:37:40,0,240.0,0.0,0.0,0.0
2023-12-02 12:37:52,0,240.0,0.0,0.0,0.0
2023-12-02 12:38:00,0,240.0,0.0,0.0,0.0
2023-12-02 12:38:01,0,240.0,0.0,0.0,0.0
2023-12-02 12:38:11,0,240.0,0.0,0.0,0.0
2023-12-03 21:35:30,466,232.7,55.5,0.000925,0.008177
2023-12-03 21:35:31,466,232.7,55.5,0.000925,0.008177
2023-12-03 21:35:44,466,232.7,55.5,0.000925,0.008177
2023-12-03 21:36:31,466,232.7,55.5,0.000925,0.008177
2023-12-03 21:36:31,466,232.7,55.5,0.000925,0.008177
2023-12-03 21:36:44,466,232.7,55.5,0.000925,0.008177
2023-12-03 21:37:31,466,232.7,55.5,0.000925,0.008177
2023-12-03 21:37:32,466,232.7,55.5,0.000925,0.008177
2023-12-03 21:37:44,466,232.7,55.5,0.000925,0.008177
2023-12-03 21:38:32,466,232.7,55.5,0.000925,0.008177
2023-12-03 21:38:33,466,232.7,55.5,0.000925,0.008177
2023-12-03 21:38:44,466,232.7,55.5,0.000925,0.008177
2023-12-03 21:39:14,466,232.7,55.5,0.000925,0.008177
2023-12-03 21:39:44,466,232.7,55.5,0.000925,0.008177
2023-12-03 21:40:09,466,232.7,55.5,0.000925,0.008177
2023-12-03 21:40:14,466,232.7,55.5,0.000925,0.008177
2023-12-03 21:40:44,466,232.7,55.5,0.000925,0.008177
2023-12-03 21:41:09,466,232.7,55.5,0.000925,0.008177
2023-12-03 21:41:14,466,232.7,55.5,0.000925,0.008177
2023-12-03 21:41:44,466,232.7,55.5,0.000925,0.008177
2023-12-03 21:42:10,466,232.7,55.5,0.000925,0.008177
2023-12-03 21:42:15,466,232.7,55.5,0.000925,0.008177
2023-12-03 21:42:44,466,232.7,55.5,0.000925,0.008177
2023-12-03 21:43:10,466,232.7,55.5,0.000925,0.008177
2023-12-03 21:43:16,466,232.7,55.5,0.000925,0.008177
2023-12-03 21:43:44,466,232.7,55.5,0.000925,0.008177
2023-12-03 21:44:10,466,232.7,55.5,0.000925,0.008177
2023-12-03 21:44:17,466,232.7,55.5,0.000925,0.008177
2023-12-03 21:44:44,466,232.7,55.5,0.000925,0.008177
2023-12-03 21:45:11,466,232.7,55.5,0.000925,0.008177
2023-12-03 21:45:18,466,232.7,55.5,0.000925,0.008177
2023-12-03 21:45:44,466,232.7,55.5,0.000925,0.008177
2023-12-03 21:46:10,466,232.7,55.5,0.000925,0.008177
2023-12-03 21:46:19,466,232.7,55.5,0.000925,0.008177
2023-12-03 21:46:44,466,232.7,55.5,0.000925,0.008177
2023-12-03 21:47:20,466,232.7,55.5,0.000925,0.008177
2023-12-03 21:47:44,466,232.7,55.5,0.000925,0.008177
2023-12-03 21:48:21,466,232.7,55.5,0.000925,0.008177
2023-12-03 21:48:44,466,232.7,55.5,0.000925,0.008177
2023-12-03 21:49:22,466,232.7,55.5,0.000925,0.008177
2023-12-03 21:49:44,466,232.7,55.5,0.000925,0.008177
2023-12-03 21:50:17,466,232.7,55.5,0.000925,0.008177
2023-12-03 21:50:44,466,232.7,55.5,0.000925,0.008177
2023-12-03 22:23:21,0,236.9,0.0,0.0,0.0
2023-12-03 22:23:44,0,236.9,0.0,0.0,0.0
2023-12-03 22:24:14,320,236.9,34.9,0.0005816666666666666,0.005141933333333333
2023-12-03 22:24:44,320,236.9,34.9,0.0005816666666666666,0.005141933333333333
2023-12-03 22:43:34,0,241.8,0.0,0.0,0.0
2023-12-03 22:44:14,336,237.8,37.0,0.0006166666666666666,0.005451333333333333
2023-12-03 22:44:31,336,237.8,37.0,0.0006166666666666666,0.005451333333333333
2023-12-03 22:45:14,336,237.8,37.0,0.0006166666666666666,0.005451333333333333
2023-12-03 22:45:32,336,237.8,37.0,0.0006166666666666666,0.005451333333333333
2023-12-03 22:46:15,336,237.8,37.0,0.0006166666666666666,0.005451333333333333
2023-12-03 22:46:33,336,237.8,37.0,0.0006166666666666666,0.005451333333333333
2023-12-03 22:47:16,336,237.8,37.0,0.0006166666666666666,0.005451333333333333
2023-12-03 22:47:34,336,237.8,37.0,0.0006166666666666666,0.005451333333333333
2023-12-03 22:48:17,336,237.8,37.0,0.0006166666666666666,0.005451333333333333
2023-12-03 22:48:35,336,237.8,37.0,0.0006166666666666666,0.005451333333333333
2023-12-03 22:49:18,336,237.8,37.0,0.0006166666666666666,0.005451333333333333
2023-12-03 22:49:36,336,237.8,37.0,0.0006166666666666666,0.005451333333333333
2023-12-03 22:50:19,336,237.8,37.0,0.0006166666666666666,0.005451333333333333
2023-12-03 22:50:37,336,237.8,37.0,0.0006166666666666666,0.005451333333333333
2023-12-03 23:27:02,0,236.5,0.0,0.0,0.0
2023-12-03 23:27:37,302,240.0,33.0,0.00055,0.004862
2023-12-03 23:27:44,302,240.0,33.0,0.00055,0.004862
2023-12-03 23:28:14,302,240.0,33.0,0.00055,0.004862
2023-12-03 23:28:44,302,240.0,33.0,0.00055,0.004862
2023-12-03 23:29:15,302,240.0,33.0,0.00055,0.004862
2023-12-03 23:29:44,302,240.0,33.0,0.00055,0.004862
2023-12-03 23:30:16,302,240.0,33.0,0.00055,0.004862
2023-12-03 23:30:44,302,240.0,33.0,0.00055,0.004862
2023-12-03 23:31:17,302,240.0,33.0,0.00055,0.004862
2023-12-03 23:31:44,302,240.0,33.0,0.00055,0.004862
2023-12-03 23:32:18,302,240.0,33.0,0.00055,0.004862
2023-12-03 23:32:44,302,240.0,33.0,0.00055,0.004862
2023-12-03 23:33:19,302,240.0,33.0,0.00055,0.004862
2023-12-03 23:33:44,302,240.0,33.0,0.00055,0.004862
2023-12-03 23:34:20,302,240.0,33.0,0.00055,0.004862
2023-12-03 23:34:44,302,240.0,33.0,0.00055,0.004862
2023-12-03 23:35:21,302,240.0,33.0,0.00055,0.004862
2023-12-03 23:35:44,302,240.0,33.0,0.00055,0.004862
2023-12-03 23:36:22,302,240.0,33.0,0.00055,0.004862
2023-12-03 23:36:44,302,240.0,33.0,0.00055,0.004862
2023-12-03 23:37:23,302,240.0,33.0,0.00055,0.004862
2023-12-03 23:37:44,302,240.0,33.0,0.00055,0.004862
2023-12-03 23:38:24,302,240.0,33.0,0.00055,0.004862
2023-12-03 23:38:44,302,240.0,33.0,0.00055,0.004862
2023-12-03 23:39:25,302,240.0,33.0,0.00055,0.004862
2023-12-03 23:39:44,302,240.0,33.0,0.00055,0.004862
2023-12-03 23:40:26,302,240.0,33.0,0.00055,0.004862
2023-12-03 23:40:44,302,240.0,33.0,0.00055,0.004862
2023-12-03 23:41:27,302,240.0,33.0,0.00055,0.004862
2023-12-03 23:41:44,302,240.0,33.0,0.00055,0.004862
2023-12-03 23:42:28,302,240.0,33.0,0.00055,0.004862
2023-12-03 23:42:44,302,240.0,33.0,0.00055,0.004862
2023-12-03 23:43:29,302,240.0,33.0,0.00055,0.004862
2023-12-03 23:43:44,302,240.0,33.0,0.00055,0.004862
2023-12-03 23:44:30,302,240.0,33.0,0.00055,0.004862
2023-12-03 23:44:44,302,240.0,33.0,0.00055,0.004862
2023-12-03 23:45:31,302,240.0,33.0,0.00055,0.004862
2023-12-03 23:45:44,302,240.0,33.0,0.00055,0.004862
2023-12-03 23:46:32,302,240.0,33.0,0.00055,0.004862
2023-12-03 23:46:44,302,240.0,33.0,0.00055,0.004862
2023-12-03 23:47:33,302,240.0,33.0,0.00055,0.004862
2023-12-03 23:47:44,302,240.0,33.0,0.00055,0.004862
2023-12-03 23:48:34,302,240.0,33.0,0.00055,0.004862
2023-12-03 23:48:44,302,240.0,33.0,0.00055,0.004862
2023-12-03 23:49:35,302,240.0,33.0,0.00055,0.004862
2023-12-03 23:49:44,302,240.0,33.0,0.00055,0.004862
2023-12-03 23:50:36,302,240.0,33.0,0.00055,0.004862
2023-12-03 23:50:44,302,240.0,33.0,0.00055,0.004862
2023-12-03 23:51:37,302,240.0,33.0,0.00055,0.004862
2023-12-03 23:51:44,302,240.0,33.0,0.00055,0.004862
2023-12-03 23:52:38,302,240.0,33.0,0.00055,0.004862
2023-12-03 23:52:44,302,240.0,33.0,0.00055,0.004862
2023-12-03 23:53:39,302,240.0,33.0,0.00055,0.004862
2023-12-03 23:53:44,302,240.0,33.0,0.00055,0.004862
2023-12-03 23:54:40,302,240.0,33.0,0.00055,0.004862
2023-12-03 23:54:44,302,240.0,33.0,0.00055,0.004862
2023-12-03 23:55:14,302,240.0,33.0,0.00055,0.004862
2023-12-03 23:55:44,302,240.0,33.0,0.00055,0.004862
2023-12-03 23:56:15,302,240.0,33.0,0.00055,0.004862
2023-12-03 23:56:44,302,240.0,33.0,0.00055,0.004862
2023-12-03 23:57:16,302,240.0,33.0,0.00055,0.004862
2023-12-03 23:57:44,302,240.0,33.0,0.00055,0.004862
2023-12-03 23:58:17,302,240.0,33.0,0.00055,0.004862
2023-12-03 23:58:44,302,240.0,33.0,0.00055,0.004862
2023-12-03 23:59:18,302,240.0,33.0,0.00055,0.004862
2023-12-03 23:59:44,302,240.0,33.0,0.00055,0.004862
2023-12-04 00:00:19,302,240.0,33.0,0.00055,0.004862
2023-12-04 00:00:44,302,240.0,33.0,0.00055,0.004862
2023-12-04 00:01:20,302,240.0,33.0,0.00055,0.004862
2023-12-04 00:01:44,302,240.0,33.0,0.00055,0.004862
2023-12-04 00:02:22,302,240.0,33.0,0.00055,0.004862
2023-12-04 00:02:44,302,240.0,33.0,0.00055,0.004862
2023-12-04 00:03:22,302,240.0,33.0,0.00055,0.004862
2023-12-04 00:03:44,302,240.0,33.0,0.00055,0.004862
2023-12-04 00:04:23,302,240.0,33.0,0.00055,0.004862
2023-12-04 00:04:44,302,240.0,33.0,0.00055,0.004862
2023-12-04 00:05:24,302,240.0,33.0,0.00055,0.004862
2023-12-04 00:05:44,302,240.0,33.0,0.00055,0.004862
2023-12-04 00:06:25,302,240.0,33.0,0.00055,0.004862
2023-12-04 00:06:45,0,243.2,0.0,0.0,0.0
2023-12-04 00:07:26,0,243.2,0.0,0.0,0.0
2023-12-04 00:07:44,0,243.2,0.0,0.0,0.0
2023-12-04 00:08:27,0,243.2,0.0,0.0,0.0
2023-12-04 00:08:44,0,243.2,0.0,0.0,0.0
2023-12-04 00:09:28,0,243.2,0.0,0.0,0.0
2023-12-04 00:09:44,0,243.2,0.0,0.0,0.0
2023-12-04 00:10:29,0,243.2,0.0,0.0,0.0
2023-12-04 00:10:44,0,243.2,0.0,0.0,0.0
2023-12-04 00:11:30,0,243.2,0.0,0.0,0.0
2023-12-04 00:11:44,0,243.2,0.0,0.0,0.0
2023-12-04 00:12:14,0,243.2,0.0,0.0,0.0
2023-12-04 00:12:44,0,243.2,0.0,0.0,0.0
2023-12-04 00:13:15,0,243.2,0.0,0.0,0.0
2023-12-04 00:13:44,0,243.2,0.0,0.0,0.0
2023-12-04 00:14:16,0,243.2,0.0,0.0,0.0
2023-12-04 00:14:44,0,243.2,0.0,0.0,0.0
2023-12-04 00:15:17,0,243.2,0.0,0.0,0.0
2023-12-04 00:15:44,0,243.2,0.0,0.0,0.0
2023-12-04 00:16:20,0,243.2,0.0,0.0,0.0
2023-12-04 00:16:44,0,243.2,0.0,0.0,0.0
2023-12-04 00:17:19,0,243.2,0.0,0.0,0.0
2023-12-04 00:17:44,0,243.2,0.0,0.0,0.0
2023-12-04 00:18:20,0,243.2,0.0,0.0,0.0
2023-12-04 00:18:44,0,243.2,0.0,0.0,0.0
2023-12-04 00:19:21,0,243.2,0.0,0.0,0.0
2023-12-04 00:19:44,0,243.2,0.0,0.0,0.0
2023-12-04 00:20:22,0,243.2,0.0,0.0,0.0
2023-12-04 00:20:44,0,243.2,0.0,0.0,0.0
2023-12-04 00:21:23,0,243.2,0.0,0.0,0.0
2023-12-04 00:21:44,0,243.2,0.0,0.0,0.0
2023-12-04 00:22:24,0,243.2,0.0,0.0,0.0
2023-12-04 00:22:44,0,243.2,0.0,0.0,0.0
2023-12-04 00:23:25,0,243.2,0.0,0.0,0.0
2023-12-04 01:26:03,0,243.2,0.0,0.0,0.0
2023-12-04 01:26:44,0,243.2,0.0,0.0,0.0
2023-12-04 01:26:44,0,243.2,0.0,0.0,0.0
2023-12-04 01:27:44,0,243.2,0.0,0.0,0.0
2023-12-04 01:27:44,0,243.2,0.0,0.0,0.0
2023-12-04 01:28:44,0,243.2,0.0,0.0,0.0
2023-12-04 01:28:44,0,243.2,0.0,0.0,0.0
2023-12-04 01:29:14,0,243.2,0.0,0.0,0.0
2023-12-04 01:29:44,0,243.2,0.0,0.0,0.0
2023-12-04 01:30:14,0,243.2,0.0,0.0,0.0
2023-12-04 01:30:44,0,243.2,0.0,0.0,0.0
2023-12-04 01:31:15,0,243.2,0.0,0.0,0.0
2023-12-04 01:31:44,0,243.2,0.0,0.0,0.0
2023-12-04 01:32:16,0,243.2,0.0,0.0,0.0
2023-12-04 01:32:44,0,243.2,0.0,0.0,0.0
2023-12-04 01:33:17,0,243.2,0.0,0.0,0.0
2023-12-04 01:33:44,0,243.2,0.0,0.0,0.0
2023-12-04 01:34:18,0,243.2,0.0,0.0,0.0
2023-12-04 01:34:44,0,243.2,0.0,0.0,0.0
2023-12-04 01:35:19,0,243.2,0.0,0.0,0.0
2023-12-04 01:35:44,0,243.2,0.0,0.0,0.0
2023-12-04 01:36:20,0,243.2,0.0,0.0,0.0
2023-12-04 01:36:44,0,243.2,0.0,0.0,0.0
2023-12-04 01:37:21,0,243.2,0.0,0.0,0.0
2023-12-04 01:37:44,0,243.2,0.0,0.0,0.0
2023-12-04 01:38:22,0,243.2,0.0,0.0,0.0
2023-12-04 01:38:44,0,243.2,0.0,0.0,0.0
2023-12-04 01:39:23,0,243.2,0.0,0.0,0.0
2023-12-04 01:39:44,0,243.2,0.0,0.0,0.0
2023-12-04 01:40:24,0,243.2,0.0,0.0,0.0
2023-12-04 01:40:44,0,243.2,0.0,0.0,0.0
2023-12-04 01:41:25,0,243.2,0.0,0.0,0.0
2023-12-04 01:41:44,0,243.2,0.0,0.0,0.0
2023-12-04 01:42:26,0,243.2,0.0,0.0,0.0
2023-12-04 01:42:44,0,243.2,0.0,0.0,0.0
2023-12-04 01:43:27,0,243.2,0.0,0.0,0.0
2023-12-04 01:43:44,0,243.2,0.0,0.0,0.0
2023-12-04 01:44:28,0,243.2,0.0,0.0,0.0
2023-12-04 01:44:44,0,243.2,0.0,0.0,0.0
2023-12-04 01:45:29,0,243.2,0.0,0.0,0.0
2023-12-04 01:45:44,0,243.2,0.0,0.0,0.0
2023-12-04 01:46:30,0,243.2,0.0,0.0,0.0
2023-12-04 01:46:44,0,243.2,0.0,0.0,0.0
2023-12-04 01:47:31,0,243.2,0.0,0.0,0.0
2023-12-04 01:47:44,0,243.2,0.0,0.0,0.0
2023-12-04 01:48:32,0,243.2,0.0,0.0,0.0
2023-12-04 01:48:44,0,243.2,0.0,0.0,0.0
2023-12-04 01:49:33,0,243.2,0.0,0.0,0.0
2023-12-04 01:49:44,0,243.2,0.0,0.0,0.0
2023-12-04 01:50:34,0,243.2,0.0,0.0,0.0
2023-12-04 01:50:44,0,243.2,0.0,0.0,0.0
2023-12-04 01:51:35,0,243.2,0.0,0.0,0.0
2023-12-04 01:51:44,0,243.2,0.0,0.0,0.0
2023-12-04 01:52:36,0,243.2,0.0,0.0,0.0
2023-12-04 01:52:44,0,243.2,0.0,0.0,0.0
2023-12-04 01:53:37,0,243.2,0.0,0.0,0.0
2023-12-04 01:53:44,0,243.2,0.0,0.0,0.0
